Region,Region Code,State,State Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Northeast,CENS-R1,New York,36,60-64 years ,60-64,2021,2021,263,1307927,20.10815588,17.75115508,22.69104257,1.239922009
Northeast,CENS-R1,New York,36,65-69 years,65-69,1999,1999,172,658226,26.1308426,22.37148596,30.34106621,1.992458069
Northeast,CENS-R1,New York,36,65-69 years,65-69,2000,2000,165,656417,25.13646051,21.44733882,29.27803135,1.956870797
Northeast,CENS-R1,New York,36,65-69 years,65-69,2001,2001,160,654364,24.45122287,20.80931073,28.54715561,1.933038896
Northeast,CENS-R1,New York,36,65-69 years,65-69,2002,2002,171,655960,26.06866272,22.30774547,30.28204851,1.993520463
Northeast,CENS-R1,New York,36,65-69 years,65-69,2003,2003,159,663799,23.95303398,20.37457966,27.97912248,1.899599158
Northeast,CENS-R1,New York,36,65-69 years,65-69,2004,2004,159,672612,23.63918574,20.10761867,27.61252182,1.874709374
Northeast,CENS-R1,New York,36,65-69 years,65-69,2005,2005,177,677270,26.13433343,22.42594727,30.28084985,1.964376791
Northeast,CENS-R1,New York,36,65-69 years,65-69,2006,2006,180,680803,26.43936645,22.71785607,30.59657426,1.970674022
Northeast,CENS-R1,New York,36,65-69 years,65-69,2007,2007,173,700038,24.71294415,21.16748888,28.68237443,1.878890351
Northeast,CENS-R1,New York,36,65-69 years,65-69,2008,2008,223,734378,30.3658334,26.5108311,34.62378386,2.033446607
Northeast,CENS-R1,New York,36,65-69 years,65-69,2009,2009,228,757209,30.11057713,26.32869354,34.28316534,1.994121685
Northeast,CENS-R1,New York,36,65-69 years,65-69,2010,2010,238,779199,30.54418704,26.78661109,34.68127959,1.979885577
Northeast,CENS-R1,New York,36,65-69 years,65-69,2011,2011,247,803335,30.74682418,27.0316272,34.82997885,1.956373573
Northeast,CENS-R1,New York,36,65-69 years,65-69,2012,2012,276,868782,31.76861399,28.13086923,35.74622275,1.912245848
Northeast,CENS-R1,New York,36,65-69 years,65-69,2013,2013,276,905716,30.47312844,26.9837265,34.28853514,1.834266782
Northeast,CENS-R1,New York,36,65-69 years,65-69,2014,2014,312,950197,32.83529626,29.29253177,36.68843516,1.858932593
Northeast,CENS-R1,New York,36,65-69 years,65-69,2015,2015,301,994588,30.26378762,26.94107418,33.88314469,1.744375719
Northeast,CENS-R1,New York,36,65-69 years,65-69,2016,2016,344,1036308,33.19476449,29.77918713,36.89466017,1.789741755
Northeast,CENS-R1,New York,36,65-69 years,65-69,2017,2017,320,1034852,30.92229614,27.62670356,34.50278469,1.728608904
Northeast,CENS-R1,New York,36,65-69 years,65-69,2018,2018,305,1047702,29.11133128,25.93558381,32.56864358,1.66690998
Northeast,CENS-R1,New York,36,65-69 years,65-69,2019,2019,346,1065993,32.45799926,29.12764939,36.06477022,1.74495285
Northeast,CENS-R1,New York,36,65-69 years,65-69,2020,2020,284,1082838,26.22737658,23.26545439,29.46189803,1.556308473
Northeast,CENS-R1,New York,36,65-69 years,65-69,2021,2021,303,1101934,27.49710963,24.48783192,30.77409436,1.579667674
Northeast,CENS-R1,New York,36,70-74 years,70-74,1999,1999,210,617661,33.99923259,29.55604732,38.92187775,2.346169945
Northeast,CENS-R1,New York,36,70-74 years,70-74,2000,2000,198,618172,32.02992048,27.72362526,36.81557196,2.27626733
Northeast,CENS-R1,New York,36,70-74 years,70-74,2001,2001,199,612774,32.47526821,28.11971874,37.31439039,2.302110726
Northeast,CENS-R1,New York,36,70-74 years,70-74,2002,2002,186,604745,30.75676525,26.49526758,35.50858433,2.255195446
Northeast,CENS-R1,New York,36,70-74 years,70-74,2003,2003,189,592823,31.88135413,27.49798408,36.7648719,2.319027279
Northeast,CENS-R1,New York,36,70-74 years,70-74,2004,2004,200,581611,34.38724508,29.78637869,39.4975739,2.431545418
Northeast,CENS-R1,New York,36,70-74 years,70-74,2005,2005,178,573661,31.02877832,26.63774144,35.93697202,2.325705262
Northeast,CENS-R1,New York,36,70-74 years,70-74,2006,2006,203,566146,35.85647519,31.0933264,41.14285365,2.516631196
Northeast,CENS-R1,New York,36,70-74 years,70-74,2007,2007,191,566103,33.73944318,29.12401866,38.87853963,2.441300428
Northeast,CENS-R1,New York,36,70-74 years,70-74,2008,2008,201,572754,35.09360039,30.40950383,40.29493536,2.475311718
Northeast,CENS-R1,New York,36,70-74 years,70-74,2009,2009,206,582195,35.38333376,30.71613905,40.55926676,2.465273679
Northeast,CENS-R1,New York,36,70-74 years,70-74,2010,2010,216,589998,36.61029359,31.89041781,41.8318687,2.491014962
Northeast,CENS-R1,New York,36,70-74 years,70-74,2011,2011,280,603097,46.42702584,41.14769808,52.19587921,2.774545476
Northeast,CENS-R1,New York,36,70-74 years,70-74,2012,2012,223,624680,35.69827752,31.16631094,40.70395265,2.390533477
Northeast,CENS-R1,New York,36,70-74 years,70-74,2013,2013,276,657004,42.00887666,37.19854495,47.26862378,2.528637227
Northeast,CENS-R1,New York,36,70-74 years,70-74,2014,2014,300,680294,44.09858091,39.24911973,49.38175741,2.546032756
Northeast,CENS-R1,New York,36,70-74 years,70-74,2015,2015,283,700993,40.37130185,35.80423803,45.35946301,2.399824797
Northeast,CENS-R1,New York,36,70-74 years,70-74,2016,2016,288,720067,39.99627812,35.50990959,44.89249523,2.35680329
Northeast,CENS-R1,New York,36,70-74 years,70-74,2017,2017,321,774696,41.43560829,37.02624361,46.22558678,2.31271013
Northeast,CENS-R1,New York,36,70-74 years,70-74,2018,2018,311,806689,38.55265164,34.38652204,43.0844029,2.186120313
Northeast,CENS-R1,New York,36,70-74 years,70-74,2019,2019,362,843884,42.89689104,38.5912421,47.55158119,2.254610538
Northeast,CENS-R1,New York,36,70-74 years,70-74,2020,2020,296,877365,33.7373841,30.0030693,37.808024,1.960945619
Northeast,CENS-R1,New York,36,70-74 years,70-74,2021,2021,369,914171,40.36443948,36.3505355,44.70049789,2.101288786
Northeast,CENS-R1,New York,36,75-79 years,75-79,1999,1999,195,507065,38.45660813,33.24817441,44.24958013,2.753934908
Northeast,CENS-R1,New York,36,75-79 years,75-79,2000,2000,186,515490,36.08217424,31.08281556,41.6567515,2.645673378
Northeast,CENS-R1,New York,36,75-79 years,75-79,2001,2001,199,517025,38.48943475,33.32727147,44.22472464,2.728443688
Northeast,CENS-R1,New York,36,75-79 years,75-79,2002,2002,219,519295,42.17256088,36.77167474,48.14336925,2.849757573
Northeast,CENS-R1,New York,36,75-79 years,75-79,2003,2003,204,519376,39.27790271,34.07257709,45.05348945,2.750003246
Northeast,CENS-R1,New York,36,75-79 years,75-79,2004,2004,220,515154,42.70567636,37.24853545,48.73732005,2.879216113
Northeast,CENS-R1,New York,36,75-79 years,75-79,2005,2005,212,510680,41.51327642,36.11282754,47.49345787,2.85114353
Northeast,CENS-R1,New York,36,75-79 years,75-79,2006,2006,224,502443,44.58217151,38.93458575,50.81865829,2.978771631
Northeast,CENS-R1,New York,36,75-79 years,75-79,2007,2007,208,495440,41.9828839,36.47096945,48.09256865,2.910989242
Northeast,CENS-R1,New York,36,75-79 years,75-79,2008,2008,210,485305,43.27175694,37.61679303,49.53694261,2.986034915
Northeast,CENS-R1,New York,36,75-79 years,75-79,2009,2009,243,477347,50.90636371,44.70645396,57.72560931,3.265644755
Northeast,CENS-R1,New York,36,75-79 years,75-79,2010,2010,244,473906,51.48700375,45.22881387,58.36899554,3.296117659
Northeast,CENS-R1,New York,36,75-79 years,75-79,2011,2011,221,474781,46.54777676,40.6126857,53.10620862,3.131142305
Northeast,CENS-R1,New York,36,75-79 years,75-79,2012,2012,218,479190,45.49343684,39.65436779,51.95020083,3.081204337
Northeast,CENS-R1,New York,36,75-79 years,75-79,2013,2013,249,487902,51.03483896,44.89217792,57.78328135,3.234201507
Northeast,CENS-R1,New York,36,75-79 years,75-79,2014,2014,270,498677,54.14326307,47.87702448,61.00176699,3.295054058
Northeast,CENS-R1,New York,36,75-79 years,75-79,2015,2015,268,507596,52.79789439,46.66536747,59.51236379,3.22514471
Northeast,CENS-R1,New York,36,75-79 years,75-79,2016,2016,281,517780,54.27015335,48.10959795,61.00080565,3.237485923
Northeast,CENS-R1,New York,36,75-79 years,75-79,2017,2017,267,535722,49.83928231,44.03987811,56.19005558,3.050114544
Northeast,CENS-R1,New York,36,75-79 years,75-79,2018,2018,261,562094,46.43351468,40.97061947,52.42206855,2.874162404
Northeast,CENS-R1,New York,36,75-79 years,75-79,2019,2019,275,579395,47.46330224,42.01882772,53.41743329,2.862144815
Northeast,CENS-R1,New York,36,75-79 years,75-79,2020,2020,259,590114,43.88982468,38.70690997,49.57345222,2.727181009
Northeast,CENS-R1,New York,36,75-79 years,75-79,2021,2021,267,604163,44.19337166,39.05093755,49.82471445,2.704590423
Northeast,CENS-R1,New York,36,80-84 years,80-84,1999,1999,149,342188,43.54331537,36.83250576,51.12311838,3.567207388
Northeast,CENS-R1,New York,36,80-84 years,80-84,2000,2000,159,349578,45.48341143,38.68843465,53.128382,3.607069156
Northeast,CENS-R1,New York,36,80-84 years,80-84,2001,2001,149,360940,41.28109935,34.918938,48.46710709,3.38187943
Northeast,CENS-R1,New York,36,80-84 years,80-84,2002,2002,172,370501,46.42362639,39.74481504,53.90344061,3.539768327
Northeast,CENS-R1,New York,36,80-84 years,80-84,2003,2003,179,376737,47.51325195,40.80757174,55.00640601,3.551307188
Northeast,CENS-R1,New York,36,80-84 years,80-84,2004,2004,194,386701,50.16795922,43.3564957,57.74592389,3.601849563
Northeast,CENS-R1,New York,36,80-84 years,80-84,2005,2005,162,389818,41.5578552,35.40471174,48.47296818,3.26509347
Northeast,CENS-R1,New York,36,80-84 years,80-84,2006,2006,189,390279,48.42689461,41.76867681,55.84482295,3.522538257
Northeast,CENS-R1,New York,36,80-84 years,80-84,2007,2007,199,392901,50.6488912,43.85591417,58.19605513,3.590404702
Northeast,CENS-R1,New York,36,80-84 years,80-84,2008,2008,190,394016,48.22139203,41.60820675,55.58698842,3.498347466
Northeast,CENS-R1,New York,36,80-84 years,80-84,2009,2009,217,392114,55.34104878,48.22225579,63.21477947,3.756795183
Northeast,CENS-R1,New York,36,80-84 years,80-84,2010,2010,201,392125,51.25916481,44.41737955,58.85644988,3.615542717
Northeast,CENS-R1,New York,36,80-84 years,80-84,2011,2011,202,390635,51.71067621,44.82514457,59.3546157,3.638350482
Northeast,CENS-R1,New York,36,80-84 years,80-84,2012,2012,187,387349,48.27687693,41.60513963,55.7140992,3.530354882
Northeast,CENS-R1,New York,36,80-84 years,80-84,2013,2013,200,382978,52.22232086,45.23519757,59.98314121,3.692675721
Northeast,CENS-R1,New York,36,80-84 years,80-84,2014,2014,202,379235,53.26512585,46.17261157,61.13884611,3.747721176
Northeast,CENS-R1,New York,36,80-84 years,80-84,2015,2015,211,377481,55.89685309,48.60866781,63.96940724,3.848098062
Northeast,CENS-R1,New York,36,80-84 years,80-84,2016,2016,194,379284,51.14900708,44.20434356,58.87516086,3.672284694
Northeast,CENS-R1,New York,36,80-84 years,80-84,2017,2017,192,383412,50.07667992,43.24361856,57.68288746,3.613973079
Northeast,CENS-R1,New York,36,80-84 years,80-84,2018,2018,215,391608,54.90184062,47.80791105,62.75166915,3.744274453
Northeast,CENS-R1,New York,36,80-84 years,80-84,2019,2019,217,400063,54.24145697,47.26410992,61.95874159,3.682150027
Northeast,CENS-R1,New York,36,80-84 years,80-84,2020,2020,174,400423,43.45404735,37.23715555,50.41210827,3.294242828
Northeast,CENS-R1,New York,36,80-84 years,80-84,2021,2021,218,407758,53.4630835,46.60111267,61.05095849,3.620976918
Northeast,CENS-R1,New York,36,85+ years,85+,1999,1999,138,304615,45.3030875,38.06009007,53.52327459,3.85645491
Northeast,CENS-R1,New York,36,85+ years,85+,2000,2000,117,313805,37.28430076,30.83511546,44.68421525,3.446934825
Northeast,CENS-R1,New York,36,85+ years,85+,2001,2001,148,317724,46.58130956,39.37909389,54.71955936,3.82896006
Northeast,CENS-R1,New York,36,85+ years,85+,2002,2002,148,321897,45.97743999,38.86859221,54.01018735,3.779322287
Northeast,CENS-R1,New York,36,85+ years,85+,2003,2003,138,328260,42.03984646,35.31857167,49.66792265,3.578669385
Northeast,CENS-R1,New York,36,85+ years,85+,2004,2004,119,332146,35.82761798,29.68016148,42.8731283,3.284312355
Northeast,CENS-R1,New York,36,85+ years,85+,2005,2005,169,342699,49.31441294,42.15952739,57.33562939,3.79341638
Northeast,CENS-R1,New York,36,85+ years,85+,2006,2006,139,352557,39.42624881,33.14456195,46.55210264,3.344090778
Northeast,CENS-R1,New York,36,85+ years,85+,2007,2007,158,363066,43.51825839,36.99717722,50.85775884,3.462126746
Northeast,CENS-R1,New York,36,85+ years,85+,2008,2008,170,372816,45.59890134,39.00181249,52.99223208,3.497276085
Northeast,CENS-R1,New York,36,85+ years,85+,2009,2009,186,383345,48.52026243,41.79754684,56.0164834,3.557678252
Northeast,CENS-R1,New York,36,85+ years,85+,2010,2010,174,394438,44.11339678,37.80217306,51.17703576,3.34422798
Northeast,CENS-R1,New York,36,85+ years,85+,2011,2011,189,404571,46.71615118,40.29314364,53.8720315,3.398099984
Northeast,CENS-R1,New York,36,85+ years,85+,2012,2012,180,416158,43.25280302,37.16469361,50.05368044,3.223873592
Northeast,CENS-R1,New York,36,85+ years,85+,2013,2013,208,424448,49.00482509,42.57100305,56.13639883,3.397873262
Northeast,CENS-R1,New York,36,85+ years,85+,2014,2014,208,433568,47.97402022,41.6755321,54.955583,3.326399804
Northeast,CENS-R1,New York,36,85+ years,85+,2015,2015,210,441919,47.52002064,41.30987295,54.40029945,3.279192962
Northeast,CENS-R1,New York,36,85+ years,85+,2016,2016,194,449352,43.17328064,37.31150689,49.69468593,3.099660907
Northeast,CENS-R1,New York,36,85+ years,85+,2017,2017,215,454266,47.32909793,41.2136511,54.09618077,3.227817688
Northeast,CENS-R1,New York,36,85+ years,85+,2018,2018,174,457505,38.03237123,32.59114881,44.12228857,2.883226622
Northeast,CENS-R1,New York,36,85+ years,85+,2019,2019,173,459329,37.66363543,32.26020256,43.71322523,2.863513176
Northeast,CENS-R1,New York,36,85+ years,85+,2020,2020,158,449114,35.18037737,29.90870279,41.11366618,2.798800547
Northeast,CENS-R1,New York,36,85+ years,85+,2021,2021,145,452521,32.04271183,27.03961394,37.70315786,2.66100238
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,1999,1999,0,140732,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2000,2000,0,142568,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2001,2001,0,144877,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2002,2002,0,141144,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2003,2003,0,142682,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2004,2004,0,144015,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2005,2005,0,142248,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2006,2006,0,144516,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2007,2007,0,147687,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2008,2008,0,147162,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2009,2009,0,144233,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2010,2010,0,142264,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2011,2011,0,142338,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2012,2012,0,141363,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2013,2013,0,141057,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2014,2014,0,141562,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2015,2015,0,141170,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2016,2016,0,139718,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2017,2017,0,136996,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2018,2018,0,136719,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2019,2019,0,133869,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2020,2020,0,133055,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,< 1 year,1,2021,2021,0,129283,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,1999,1999,0,591206,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2000,2000,0,583401,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2001,2001,0,575324,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2002,2002,0,576556,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2003,2003,0,576046,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2004,2004,0,578311,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2005,2005,0,579917,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2006,2006,0,576959,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2007,2007,0,579034,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2008,2008,0,582469,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2009,2009,0,585991,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2010,2010,0,586866,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2011,2011,0,583406,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2012,2012,0,579780,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2013,2013,Suppressed,574168,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2014,2014,0,573271,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2015,2015,0,572818,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2016,2016,0,571971,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2017,2017,0,571948,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2018,2018,0,569021,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2019,2019,0,564200,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2020,2020,0,556244,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,1-4 years,4-Jan,2021,2021,0,548994,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,1999,1999,0,838719,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2000,2000,0,822683,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2001,2001,0,803825,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2002,2002,0,784880,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2003,2003,0,767844,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2004,2004,0,754754,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2005,2005,0,746114,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2006,2006,0,746070,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2007,2007,0,746215,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2008,2008,0,749392,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2009,2009,0,752787,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2010,2010,0,752339,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2011,2011,0,749681,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2012,2012,0,750012,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2013,2013,0,748537,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2014,2014,0,743039,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2015,2015,0,739217,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2016,2016,0,735259,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2017,2017,0,732300,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2018,2018,0,729417,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2019,2019,0,730040,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2020,2020,0,728886,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,5-9 years,9-May,2021,2021,0,726888,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,1999,1999,0,856318,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2000,2000,0,866145,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2001,2001,0,873510,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2002,2002,0,876455,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2003,2003,0,875375,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2004,2004,0,867742,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2005,2005,0,852112,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2006,2006,0,838105,0,0,0,0
Northeast,CENS-R1,Pennsylvania,42,10-14 years,14-Oct,2007,2007,0,822703,0,0,0,0
